Date,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Volume,Silver_Open,Silver_High,Silver_Low,Silver_Close,Silver_Volume,G/S_Open,G/S_High,G/S_Low,G/S_Close,Gold_SlowD,Silver_SlowD,Gold_EMA,Silver_EMA,Gold_CCI3,Silver_CCI3,Gold_CCI9,Silver_CCI9,Oil_Open,Oil_High,Oil_Low,Oil_Close,Oil_Volume,CHF_Open,CHF_High,CHF_Low,CHF_Close,DXY_Open,DXY_High,DXY_Low,DXY_Close,TNX_Open,TNX_High,TNX_Low,TNX_Close,Gold_Oil_Ratio,Gold_DXY_Inverse,Gold_Yield_Spread,Oil_Volatility,CHF_Volatility
2009-01-16,816.0,842.7,815.0,841.7,10451,10.61,11.28,10.58,11.25,4086,76.91,74.71,77.03,74.82,35.26611764707252,45.02482026703184,849.3385345099106,11.166094697516916,100.00000000000091,99.99999999999973,-13.43867079328921,27.678571428571473,35.279998779296875,36.869998931884766,34.18000030517578,36.5099983215332,97975.0,1.1216000318527222,1.1233999729156494,1.111299991607666,1.1202000379562378,84.37999725341797,84.55000305175781,83.45999908447266,84.20999908447266,2.3519999980926514,2.3989999294281006,2.259000062942505,2.303999900817871,23.053958879630365,-84.20999908447266,254.75182362797466,2.6899986267089844,0.012099981307983398
2009-01-19,840.6,842.5,831.9,834.8,9046,11.26,11.3,11.07,11.16,1355,74.65,74.56,75.15,74.8,42.51959437572988,55.189575487846646,847.9539121756334,11.165514250134352,61.32511556240342,68.31395348837204,13.403545496173322,68.98777173913076,35.279998779296875,36.869998931884766,34.18000030517578,36.5099983215332,97975.0,1.1168999671936035,1.135200023651123,1.1145999431610107,1.132099986076355,84.37999725341797,84.55000305175781,83.45999908447266,84.20999908447266,2.3519999980926514,2.3989999294281006,2.259000062942505,2.303999900817871,22.864969552946924,-84.20999908447266,252.6634458413131,2.6899986267089844,0.020600080490112305
2009-01-20,834.0,865.8,823.2,855.8,16973,11.16,11.38,10.91,11.16,3366,74.73,76.08,75.45,76.68,62.03135543294812,60.271953098254045,848.7011586350968,11.16498908345489,99.99999999999874,34.21052631578856,76.32508833922299,62.210095497953816,36.13999938964844,39.54999923706055,32.70000076293945,38.7400016784668,354707.0,1.132200002670288,1.1510000228881836,1.1319999694824219,1.1469999551773071,85.06999969482422,86.41000366210938,84.97000122070312,86.22000122070312,2.384999990463257,2.496999979019165,2.3320000171661377,2.3450000286102295,22.090861200857585,-86.22000122070312,255.8445419073928,6.849998474121094,0.01900005340576172
2009-01-21,853.3,863.8,843.4,853.4,14340,11.17,11.5,11.05,11.3,3401,76.39,75.11,76.33,75.52,69.97180479665559,68.3249529270798,849.1486673365162,11.177847265982995,77.24137931034336,100.00000000000111,102.22337125129245,85.47169811320681,40.90999984741211,44.43000030517578,40.2400016784668,43.54999923706055,276261.0,1.1473000049591064,1.1612000465393066,1.13919997215271,1.155400037765503,86.26000213623047,86.5,85.16999816894531,85.81999969482422,2.434000015258789,2.5260000228881836,2.4049999713897705,2.5260000228881836,19.595867163041564,-85.81999969482422,242.03062803753787,4.189998626708984,0.02200007438659668
2009-01-22,852.3,862.5,844.0,856.5,15912,11.31,11.49,11.22,11.4,2983,75.36,75.07,75.22,75.13,77.7089070931635,79.88897219003564,849.8487942568479,11.19900466922271,60.58823529412265,86.79245283019101,107.7123501823871,100.9090909090909,44.209999084472656,45.099998474121094,40.40999984741211,43.66999816894531,317569.0,1.1552000045776367,1.1591999530792236,1.1509000062942505,1.1535999774932861,85.51000213623047,86.11000061035156,85.22000122070312,85.5199966430664,2.507999897003174,2.63700008392334,2.4860000610351562,2.5940001010894775,19.613007463075093,-85.5199966430664,238.3138497242564,4.689998626708984,0.008299946784973145
2009-01-23,855.1,902.7,852.2,898.7,19106,11.39,12.07,11.26,11.93,4444,75.07,74.79,75.68,75.33,86.87032656245478,85.92149758927067,854.50129004191,11.26862327215388,100.00000000000028,99.99999999999937,165.75317270553603,145.8930899608864,43.2599983215332,47.0,41.400001525878906,46.470001220703125,269756.0,1.1535999774932861,1.170799970626831,1.1461000442504883,1.1461000442504883,85.55999755859375,86.80999755859375,85.30999755859375,85.61000061035156,2.5880000591278076,2.680999994277954,2.5789999961853027,2.621999979019165,19.339358218041426,-85.61000061035156,248.12258564489758,5.599998474121094,0.024699926376342773
2009-01-26,896.4,915.4,888.8,903.5,13471,11.9,12.27,11.81,12.04,4059,75.33,74.6,75.26,75.04,88.19287253232872,87.03291374308893,859.1678338474424,11.342087722424939,84.48788780280478,90.82278481012592,162.52202271619737,156.0252218589447,46.04999923706055,48.59000015258789,45.25,45.72999954223633,277496.0,1.1612999439239502,1.1639000177383423,1.1334999799728394,1.138200044631958,85.51000213623047,86.27999877929688,84.19999694824219,84.7300033569336,2.6600000858306885,2.687999963760376,2.6080000400543213,2.6429998874664307,19.75727113588806,-84.7300033569336,248.00988962652707,3.3400001525878906,0.03040003776550293
2009-01-27,904.2,907.3,892.1,897.6,16449,12.04,12.21,11.87,12.08,3786,75.1,74.31,75.16,74.3,86.25502657453443,88.61954965504964,862.8280401476859,11.412365082193991,33.5384615384617,53.40909090909099,109.80803839232162,118.27608554763457,45.650001525878906,47.4900016784668,41.40999984741211,41.58000183105469,308439.0,1.1382999420166016,1.1426000595092773,1.1318999528884888,1.1398999691009521,84.41999816894531,84.7699966430664,83.72000122070312,84.43000030517578,2.6080000400543213,2.6440000534057617,2.5190000534057617,2.5190000534057617,21.58730063666359,-84.43000030517578,255.07245989703353,6.0800018310546875,0.010700106620788574
2009-01-28,898.9,902.5,881.9,887.4,16035,12.07,12.17,11.83,11.99,3993,74.47,74.16,74.55,74.01,79.18329017969748,86.02575115888578,865.1682268002872,11.46737793150885,-100.00000000000168,-100.00000000000533,65.15887850467297,81.38613861386179,41.9900016784668,43.599998474121094,40.599998474121094,42.15999984741211,291416.0,1.1401000022888184,1.155500054359436,1.1331000328063965,1.152400016784668,84.37999725341797,84.87000274658203,83.56999969482422,84.66999816894531,2.558000087738037,2.6610000133514404,2.505000114440918,2.6559998989105225,21.048387172953724,-84.66999816894531,242.72429555166087,3.0,0.02240002155303955
2009-01-29,885.3,908.9,874.2,908.8,19001,11.96,12.41,11.65,12.35,3836,74.02,73.24,75.04,73.59,86.01246938485957,91.01287557944286,869.3236337716885,11.551437176127054,33.112582781454144,100.00000000000001,67.23214285714266,85.28628495339605,42.220001220703125,42.31999969482422,40.18000030517578,41.439998626708984,245854.0,1.152500033378601,1.1575000286102295,1.1409000158309937,1.154099941253662,84.5999984741211,85.5,84.2699966430664,85.27999877929688,2.674999952316284,2.815999984741211,2.6589999198913574,2.815000057220459,21.9305026572626,-85.27999877929688,238.21755868127966,2.1399993896484375,0.01660001277923584
2009-01-30,905.6,929.2,900.6,926.5,19044,12.32,12.65,12.23,12.64,4872,73.51,73.45,73.64,73.3,91.73264978676939,95.21908146788236,874.7690019839087,11.655109826019716,99.99999999999967,100.00000000000092,114.08199643493764,124.15841584158436,41.650001525878906,43.439998626708984,41.02000045776367,41.68000030517578,237726.0,1.1540000438690186,1.1650999784469604,1.1517000198364258,1.1605000495910645,85.51000213623047,86.12999725341797,85.44000244140625,86.0,2.8310000896453857,2.8559999465942383,2.75600004196167,2.8440001010894775,22.22888659348086,-86.0,241.0249676469594,2.4199981689453125,0.013399958610534668
2009-02-02,923.7,924.8,900.8,903.8,12757,12.64,12.67,12.2,12.42,3656,73.08,72.99,73.84,72.77,81.06446009151985,89.89349135122512,877.5338589378221,11.727956509255934,10.402355250244502,32.6633165829142,76.21837930541663,98.8505747126435,42.220001220703125,42.25,39.83000183105469,40.08000183105469,263645.0,1.1622999906539917,1.1678999662399292,1.1582000255584717,1.1619999408721924,86.05999755859375,86.55000305175781,85.73999786376953,86.06999969482422,2.8329999446868896,2.8450000286102295,2.7019999027252197,2.7190001010894775,22.549899169408718,-86.06999969482422,243.02231122156533,2.4199981689453125,0.00969994068145752
2009-02-03,900.0,912.3,888.9,900.0,12031,12.4,12.47,12.16,12.44,4174,72.58,73.16,73.1,72.35,73.39607981101813,87.01571119285393,879.6734914199343,11.795770175041083,-100.00000000000063,-98.52941176470567,27.41267021906429,74.78148268047926,40.279998779296875,41.16999816894531,39.650001525878906,40.779998779296875,244615.0,1.1620999574661255,1.1663000583648682,1.1401000022888184,1.1441999673843384,86.13999938964844,86.25,84.7699966430664,85.05000305175781,2.763000011444092,2.8610000610351562,2.75,2.8420000076293945,22.069642641993177,-85.05000305175781,234.2529927675147,1.5199966430664062,0.026200056076049805
2009-02-04,897.3,908.9,895.2,904.9,10204,12.43,12.59,12.32,12.52,3251,72.19,72.19,72.66,72.28,70.91881912628824,88.18870666025674,882.0760160466073,11.86474444408479,-25.92592592592589,86.20689655172461,22.270588235294017,85.33034714445675,40.93000030517578,41.91999816894531,39.7400016784668,40.31999969482422,254203.0,1.1444000005722046,1.162600040435791,1.1411999464035034,1.1577999591827393,85.04000091552734,85.91999816894531,84.75,85.69999694824219,2.8480000495910645,2.9570000171661377,2.8480000495910645,2.9140000343322754,22.44295651907358,-85.69999694824219,231.19570568792165,2.1799964904785156,0.021400094032287598
2009-02-05,903.7,923.9,901.8,914.1,10791,12.51,12.93,12.3,12.86,4757,72.24,71.45,73.32,71.08,71.73213683587137,91.35997833012836,885.1259192802637,11.959530687505286,99.99999999999928,100.00000000000048,93.28193832599123,122.86259541984718,40.29999923706055,41.25,39.459999084472656,41.16999816894531,229734.0,1.1578999757766724,1.1727999448776245,1.1576000452041626,1.1712000370025635,85.72000122070312,86.12000274658203,85.38999938964844,86.05999755859375,2.9079999923706055,2.9489998817443848,2.8570001125335693,2.9000000953674316,22.20306146842409,-86.05999755859375,234.38460965316457,1.7900009155273438,0.015199899673461914
2009-02-06,909.0,919.4,904.1,910.7,7404,12.84,13.19,12.76,13.09,4408,70.79,69.7,70.85,69.57,69.04788659975387,92.43323591831094,887.5615460154767,12.067194431552402,35.00000000000074,100.0,58.10471089736583,167.3371974087965,41.0,42.68000030517578,38.599998474121094,40.16999816894531,518382.0,1.1715999841690063,1.173799991607666,1.0823999643325806,1.0823999643325806,86.05000305175781,86.30000305175781,85.0999984741211,85.3499984741211,2.9079999923706055,3.000999927520752,2.8970000743865967,2.9790000915527344,22.671148656014765,-85.3499984741211,228.87659689512986,4.0800018310546875,0.09140002727508545
2009-02-09,906.3,907.7,890.4,894.4,10001,13.06,13.11,12.81,12.83,3595,69.4,69.24,69.51,69.71,52.887579663513236,84.52830627084379,888.212827347336,12.139842580928363,-99.99999999999943,22.98136645962701,-62.257476685603365,110.71428571428542,39.880001068115234,42.43000030517578,39.41999816894531,39.560001373291016,317497.0,1.1603000164031982,1.167199969291687,1.1502000093460083,1.167199969291687,85.16000366210938,85.61000061035156,84.45999908447266,84.79000091552734,2.993000030517578,3.053999900817871,2.993000030517578,3.0269999504089355,22.60869486733272,-84.79000091552734,222.1008222036792,3.0100021362304688,0.01699995994567871
2009-02-10,894.1,917.6,890.8,914.1,10355,12.82,13.22,12.75,13.12,3782,69.74,69.41,69.87,69.67,62.71651710448387,89.07943975962567,890.6782723618754,12.233190906554233,25.523012552300962,61.90476190476118,10.20111140513503,104.34782608695666,39.7599983215332,41.79999923706055,37.349998474121094,37.54999923706055,359674.0,1.167199969291687,1.17739999294281,1.1509000062942505,1.1562000513076782,85.05000305175781,85.95999908447266,84.7300033569336,85.80999755859375,2.9560000896453857,2.9560000896453857,2.809999942779541,2.8469998836517334,24.343542438685724,-85.80999755859375,237.61373216686923,4.450000762939453,0.02649998664855957
2009-02-11,915.5,946.7,910.3,938.4,5498,13.09,13.67,13.09,13.51,4334,69.94,69.25,69.54,69.46,74.17832775639414,89.24170663477972,895.2231988036016,12.354791772596688,99.99999999999942,99.99999999999972,190.62740358202308,148.38174273858905,38.150001525878906,38.470001220703125,35.650001525878906,35.939998626708984,315650.0,1.1557999849319458,1.1627999544143677,1.1513999700546265,1.160599946975708,85.55999755859375,86.1500015258789,85.29000091552734,85.77999877929688,2.8289999961853027,2.8350000381469727,2.7269999980926514,2.76200008392334,26.11018463708631,-85.77999877929688,249.44178071930162,2.8199996948242188,0.011399984359741211
2009-02-12,937.6,952.2,934.6,946.4,14880,13.52,13.74,13.33,13.47,4269,69.35,69.3,70.11,70.26,82.5078052684024,86.07654951992151,900.0971798699252,12.461002079968432,80.88235294117635,65.39923954372624,187.85714285714482,125.41102514506774,35.91999816894531,36.25,33.54999923706055,33.97999954223633,326176.0,1.1605000495910645,1.1711000204086304,1.1562999486923218,1.1612000465393066,85.86000061035156,86.7300033569336,85.5199966430664,86.55000305175781,2.7720000743865967,2.8350000381469727,2.7179999351501465,2.7269999980926514,27.85167783253344,-86.55000305175781,253.93077555254482,2.700000762939453,0.014800071716308594
2009-02-13,942.3,943.8,932.2,941.0,16191,13.44,13.71,13.25,13.68,3288,70.11,68.84,70.35,68.79,82.40714118080464,91.13954058274555,903.9926865489799,12.57709711997144,9.09090909090776,73.43749999999852,102.73648648648675,106.9678039404134,34.36000061035156,38.25,33.810001373291016,37.5099983215332,281710.0,1.1612999439239502,1.1658999919891357,1.156000018119812,1.160599946975708,86.08000183105469,86.20999908447266,85.62999725341797,86.04000091552734,2.7880001068115234,2.8989999294281006,2.7750000953674316,2.881999969482422,25.08664468427353,-86.04000091552734,242.40082622294852,4.439998626708984,0.00989997386932373
2009-02-16,940.6,943.8,935.7,941.1,3377,13.62,13.68,13.5,13.6,1374,69.06,68.99,69.31,69.2,82.22298806613047,90.70865918026163,907.526716401458,12.674516441878922,-31.24999999999956,99.9999999999979,80.63950489943254,89.45848375451273,34.36000061035156,38.25,33.810001373291016,37.5099983215332,281710.0,1.163100004196167,1.1706000566482544,1.158400058746338,1.159600019454956,86.08000183105469,86.20999908447266,85.62999725341797,86.04000091552734,2.7880001068115234,2.8989999294281006,2.7750000953674316,2.881999969482422,25.08931064013796,-86.04000091552734,242.4265861407193,4.439998626708984,0.012199997901916504
2009-02-17,940.7,973.3,939.9,968.7,5829,13.59,14.21,13.56,14.11,4017,69.22,68.49,69.31,68.65,88.33706701255866,92.73652854301037,913.3527434108429,12.811229161699977,100.00000000000082,99.99999999999966,125.73344509639576,128.68477999519104,37.810001373291016,38.4900016784668,34.45000076293945,34.93000030517578,153708.0,1.1598000526428223,1.1775000095367432,1.1598000526428223,1.1683000326156616,86.55999755859375,87.86000061035156,86.4800033569336,87.58000183105469,2.763000011444092,2.763000011444092,2.6549999713897705,2.6619999408721924,27.7326078309957,-87.58000183105469,264.5275848282185,4.040000915527344,0.0176999568939209
2009-02-18,968.5,986.8,960.9,983.1,6406,14.09,14.39,13.99,14.34,4097,68.74,68.58,68.68,68.56,92.2494463693499,94.84387402760272,919.9953392764769,12.956826384395217,92.76967930029176,91.44736842105235,142.98216507673158,153.8898493455172,35.02000045776367,36.220001220703125,34.130001068115234,34.619998931884766,73864.0,1.1680999994277954,1.1823999881744385,1.1650999784469604,1.174399971961975,87.80999755859375,88.25,87.4800033569336,88.01000213623047,2.628000020980835,2.756999969482422,2.628000020980835,2.7279999256134033,28.3968812920607,-88.01000213623047,263.7070868069401,2.0900001525878906,0.017300009727478027
2009-02-19,980.5,985.8,968.5,973.2,6707,14.34,14.39,13.88,14.02,3940,68.38,68.51,69.78,69.42,89.07078127596131,86.14144920892329,925.0624498215743,13.058081014452815,44.76190476190604,-1.5748031496040296,112.25454545454566,99.41733430444313,34.75,39.849998474121094,34.59000015258789,39.47999954223633,82550.0,1.1746000051498413,1.1796000003814697,1.170300006866455,1.174399971961975,88.05999755859375,88.05999755859375,86.94000244140625,87.44000244140625,2.803999900817871,2.878999948501587,2.7790000438690186,2.8570001125335693,24.650456212869386,-87.44000244140625,252.32044895138174,5.259998321533203,0.009299993515014648
2009-02-20,976.0,1005.9,970.0,992.1,7518,14.03,14.6,14.0,14.42,3842,69.57,68.9,69.29,68.8,88.5406034963647,88.20585973959679,931.4469784099958,13.187787584504928,100.00000000000132,88.79310344827677,117.75191400510441,108.08674045629094,38.86000061035156,39.5,36.90999984741211,38.939998626708984,244809.0,1.1746000051498413,1.1877000331878662,1.1476000547409058,1.156999945640564,87.48999786376953,88.12999725341797,86.2300033569336,86.48999786376953,2.7790000438690186,2.805999994277954,2.684999942779541,2.7720000743865967,25.477658833801748,-86.48999786376953,263.01696193930627,2.5900001525878906,0.04009997844696045
2009-02-23,995.2,997.7,975.6,991.2,6170,14.44,14.61,14.1,14.44,3234,68.92,68.29,69.19,68.64,86.58201722935394,88.51082460664051,937.1377423709487,13.307045909790173,43.22580645161377,62.2641509433965,94.20731707317087,95.3516670722798,39.72999954223633,41.4900016784668,37.869998931884766,38.439998626708984,285905.0,1.15910005569458,1.169700026512146,1.146399974822998,1.170699954032898,86.8499984741211,87.37000274658203,85.62999725341797,87.23999786376953,2.8550000190734863,2.875,2.7679998874664307,2.7769999504089355,25.785640879583482,-87.23999786376953,262.4305038427874,3.6200027465820312,0.02330005168914795
2009-02-24,985.7,994.5,959.3,962.8,7749,14.42,14.59,13.72,13.76,4434,68.36,68.16,69.92,69.97,64.05084579242455,63.005412303320256,939.5817669070487,13.35018439457206,-99.99999999999898,-100.0000000000008,27.48656889792301,13.668639053254166,38.099998474121094,40.130001068115234,37.650001525878906,39.959999084472656,238188.0,1.1704000234603882,1.1710000038146973,1.1540000438690186,1.1583000421524048,87.30999755859375,87.63999938964844,86.76000213623047,86.88999938964844,2.7769999504089355,2.803999900817871,2.688999891281128,2.7990000247955322,24.094094646116176,-86.88999938964844,253.43511284968187,2.479999542236328,0.01699995994567871
2009-02-25,960.2,978.0,944.0,952.2,13826,13.78,14.14,13.58,13.7,4473,69.68,69.17,69.51,69.5,45.593943927419886,48.04682379871893,940.7835033920917,13.383500166517578,-96.02026049203997,-84.69750889679699,-37.6067916823388,-52.95918367346981,39.91999816894531,42.83000183105469,39.400001525878906,42.5,323428.0,1.1582000255584717,1.1739000082015991,1.1549999713897705,1.169800043106079,86.73999786376953,88.04000091552734,86.58000183105469,87.91000366210938,2.805999994277954,2.947000026702881,2.8010001182556152,2.944999933242798,22.404705882352943,-87.91000366210938,241.36882537721357,3.4300003051757812,0.018900036811828613
2009-02-26,953.2,956.4,931.9,944.9,14973,13.69,13.75,12.93,13.14,4971,69.63,69.56,72.07,71.91,31.580755747493725,30.273411899359495,941.1755506880829,13.360309674468285,-98.8871224165341,-99.99999999999979,-104.23571709454501,-168.0895522388057,42.38999938964844,45.29999923706055,42.27000045776367,45.220001220703125,287202.0,1.169700026512146,1.1721999645233154,1.1593999862670898,1.1658999919891357,87.81999969482422,88.08999633789062,87.30999755859375,87.7300033569336,2.990999937057495,3.0220000743865967,2.9560000896453857,2.9779999256134033,20.895620842385014,-87.7300033569336,237.53142726725852,3.029998779296875,0.012799978256225586
2009-02-27,943.1,962.6,927.5,941.6,15258,13.15,13.36,12.7,13.1,4804,71.72,72.05,73.03,71.88,24.78272481252239,25.60791013816143,941.215974432075,13.335518276899876,-52.694610778443426,-75.64766839378255,-111.86941899570863,-161.13049546406134,44.59000015258789,44.90999984741211,42.54999923706055,44.7599983215332,274579.0,1.1658999919891357,1.1753000020980835,1.1615999937057495,1.1698999404907227,87.91000366210938,88.48999786376953,87.68000030517578,88.01000213623047,2.931999921798706,3.052000045776367,2.9210000038146973,3.0409998893737793,21.03664064587361,-88.01000213623047,233.01163716337462,2.3600006103515625,0.013700008392333984
2009-03-02,947.5,957.9,921.4,925.0,13879,13.15,13.34,12.71,12.92,10103,72.05,71.81,72.49,71.59,14.521539921054107,18.56311737274565,939.6715959147346,13.295945107671317,-99.99999999999999,-68.8741721854294,-115.32235160465741,-116.62226957911552,44.34000015258789,44.4900016784668,39.84000015258789,40.150001525878906,245234.0,1.1727999448776245,1.1792999505996704,1.1704000234603882,1.1756999492645264,88.58000183105469,89.02999877929688,88.41000366210938,88.94000244140625,2.9630000591278076,2.9800000190734863,2.877000093460083,2.9189999103546143,23.038604354816428,-88.94000244140625,236.02960478667134,4.650001525878906,0.008899927139282227
2009-03-03,926.8,932.0,905.0,914.7,8517,12.93,12.95,12.42,12.81,29436,71.68,71.97,72.87,71.41,12.067509306414095,18.18566827541394,937.2933486847598,13.24966462122643,-100.00000000000038,-99.99999999999909,-132.63006473267828,-109.27773641102024,40.099998474121094,42.06999969482422,39.439998626708984,41.650001525878906,241538.0,1.1756000518798828,1.1791000366210938,1.1684999465942383,1.1786999702453613,89.0,89.33000183105469,88.33999633789062,88.91000366210938,2.936000108718872,2.9739999771118164,2.864000082015991,2.937999963760376,21.961583829274492,-88.91000366210938,232.27526877033227,2.6300010681152344,0.010600090026855469
2009-03-04,913.8,922.4,899.5,905.2,32556,12.78,13.15,12.68,12.9,29967,71.5,70.14,70.94,70.17,8.712326081778498,20.051738247296022,934.2368392862113,13.216363228728675,-78.42835130970631,23.134328358207913,-119.74508762612837,-69.48881789137391,41.380001068115234,45.7599983215332,41.040000915527344,45.380001068115234,319761.0,1.1786999702453613,1.1841000318527222,1.1650999784469604,1.169800043106079,89.20999908447266,89.62000274658203,88.41000366210938,88.58000183105469,2.9860000610351562,3.0409998893737793,2.9779999256134033,3.010999917984009,19.947112796257933,-88.58000183105469,225.6793863149635,4.719997406005859,0.01900005340576172
